"REF_DATE","GEO","DGUID","Geography, importing","Prices","Product","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2022","Quebec, exporting","2021A000224","British Columbia, importing","Current prices","Partitions, shelving, lockers and other fixtures [MPG337204]","Canadian dollars","47","thousands","3","v1775476530","5.10.1.236","6993","","","","0"
"2023","Quebec, exporting","2021A000224","British Columbia, importing","Current prices","Partitions, shelving, lockers and other fixtures [MPG337204]","Canadian dollars","47","thousands","3","v1775476530","5.10.1.236","10598","","","","0"
"2024","Quebec, exporting","2021A000224","British Columbia, importing","Current prices","Partitions, shelving, lockers and other fixtures [MPG337204]","Canadian dollars","47","thousands","3","v1775476530","5.10.1.236","10134","","","","0"
"2022","Quebec, exporting","2021A000224","British Columbia, importing","Current prices","Mattresses and foundations [MPG337901]","Canadian dollars","47","thousands","3","v1775476922","5.10.1.237","1658","","","","0"
"2023","Quebec, exporting","2021A000224","British Columbia, importing","Current prices","Mattresses and foundations [MPG337901]","Canadian dollars","47","thousands","3","v1775476922","5.10.1.237","1079","","","","0"
"2024","Quebec, exporting","2021A000224","British Columbia, importing","Current prices","Mattresses and foundations [MPG337901]","Canadian dollars","47","thousands","3","v1775476922","5.10.1.237","833","","","","0"
"2022","Quebec, exporting","2021A000224","British Columbia, importing","Current prices","Blinds, shades, and curtain fixtures [MPG337902]","Canadian dollars","47","thousands","3","v1775477314","5.10.1.238","618","","","","0"
"2023","Quebec, exporting","2021A000224","British Columbia, importing","Current prices","Blinds, shades, and curtain fixtures [MPG337902]","Canadian dollars","47","thousands","3","v1775477314","5.10.1.238","399","","","","0"
"2024","Quebec, exporting","2021A000224","British Columbia, importing","Current prices","Blinds, shades, and curtain fixtures [MPG337902]","Canadian dollars","47","thousands","3","v1775477314","5.10.1.238","285","","","","0"
"2022","Quebec, exporting","2021A000224","British Columbia, importing","Current prices","Medical equipment and supplies [MPG339101]","Canadian dollars","47","thousands","3","v1775477706","5.10.1.239","101028","","","","0"
"2023","Quebec, exporting","2021A000224","British Columbia, importing","Current prices","Medical equipment and supplies [MPG339101]","Canadian dollars","47","thousands","3","v1775477706","5.10.1.239","114168","","","","0"
"2024","Quebec, exporting","2021A000224","British Columbia, importing","Current prices","Medical equipment and supplies [MPG339101]","Canadian dollars","47","thousands","3","v1775477706","5.10.1.239","105832","","","","0"
"2022","Quebec, exporting","2021A000224","British Columbia, importing","Current prices","Jewellery, cut gems, jewellery findings, hollowware and flatware, and other articles of precious metal [MPG339901]","Canadian dollars","47","thousands","3","v1775478098","5.10.1.240","6469","","","","0"
"2023","Quebec, exporting","2021A000224","British Columbia, importing","Current prices","Jewellery, cut gems, jewellery findings, hollowware and flatware, and other articles of precious metal [MPG339901]","Canadian dollars","47","thousands","3","v1775478098","5.10.1.240","2212","","","","0"
"2024","Quebec, exporting","2021A000224","British Columbia, importing","Current prices","Jewellery, cut gems, jewellery findings, hollowware and flatware, and other articles of precious metal [MPG339901]","Canadian dollars","47","thousands","3","v1775478098","5.10.1.240","2312","","","","0"
"2022","Quebec, exporting","2021A000224","British Columbia, importing","Current prices","Sporting and athletic goods [MPG339902]","Canadian dollars","47","thousands","3","v1775478490","5.10.1.241","2935","","","","0"
"2023","Quebec, exporting","2021A000224","British Columbia, importing","Current prices","Sporting and athletic goods [MPG339902]","Canadian dollars","47","thousands","3","v1775478490","5.10.1.241","1017","","","","0"
"2024","Quebec, exporting","2021A000224","British Columbia, importing","Current prices","Sporting and athletic goods [MPG339902]","Canadian dollars","47","thousands","3","v1775478490","5.10.1.241","989","","","","0"
"2022","Quebec, exporting","2021A000224","British Columbia, importing","Current prices","Toys and games [MPG339903]","Canadian dollars","47","thousands","3","v1775478882","5.10.1.242","0","","","","0"
"2023","Quebec, exporting","2021A000224","British Columbia, importing","Current prices","Toys and games [MPG339903]","Canadian dollars","47","thousands","3","v1775478882","5.10.1.242","0","","","","0"
"2024","Quebec, exporting","2021A000224","British Columbia, importing","Current prices","Toys and games [MPG339903]","Canadian dollars","47","thousands","3","v1775478882","5.10.1.242","0","","","","0"
"2022","Quebec, exporting","2021A000224","British Columbia, importing","Current prices","Office supplies (except paper) [MPG339904]","Canadian dollars","47","thousands","3","v1775479274","5.10.1.243","0","","","","0"
"2023","Quebec, exporting","2021A000224","British Columbia, importing","Current prices","Office supplies (except paper) [MPG339904]","Canadian dollars","47","thousands","3","v1775479274","5.10.1.243","0","","","","0"
"2024","Quebec, exporting","2021A000224","British Columbia, importing","Current prices","Office supplies (except paper) [MPG339904]","Canadian dollars","47","thousands","3","v1775479274","5.10.1.243","0","","","","0"
"2022","Quebec, exporting","2021A000224","British Columbia, importing","Current prices","Signs [MPG339905]","Canadian dollars","47","thousands","3","v1775479666","5.10.1.244","7556","","","","0"
"2023","Quebec, exporting","2021A000224","British Columbia, importing","Current prices","Signs [MPG339905]","Canadian dollars","47","thousands","3","v1775479666","5.10.1.244","1370","","","","0"
"2024","Quebec, exporting","2021A000224","British Columbia, importing","Current prices","Signs [MPG339905]","Canadian dollars","47","thousands","3","v1775479666","5.10.1.244","2637","","","","0"
"2022","Quebec, exporting","2021A000224","British Columbia, importing","Current prices","Other miscellaneous manufactured products [MPG339909]","Canadian dollars","47","thousands","3","v1775480058","5.10.1.245","20580","","","","0"
"2023","Quebec, exporting","2021A000224","British Columbia, importing","Current prices","Other miscellaneous manufactured products [MPG339909]","Canadian dollars","47","thousands","3","v1775480058","5.10.1.245","21821","","","","0"
"2024","Quebec, exporting","2021A000224","British Columbia, importing","Current prices","Other miscellaneous manufactured products [MPG339909]","Canadian dollars","47","thousands","3","v1775480058","5.10.1.245","11510","","","","0"
"2022","Quebec, exporting","2021A000224","British Columbia, importing","Current prices","Newspapers [MPG513111]","Canadian dollars","47","thousands","3","v1775480450","5.10.1.246","89","","","","0"
"2023","Quebec, exporting","2021A000224","British Columbia, importing","Current prices","Newspapers [MPG513111]","Canadian dollars","47","thousands","3","v1775480450","5.10.1.246","109","","","","0"
"2024","Quebec, exporting","2021A000224","British Columbia, importing","Current prices","Newspapers [MPG513111]","Canadian dollars","47","thousands","3","v1775480450","5.10.1.246","101","","","","0"
"2022","Quebec, exporting","2021A000224","British Columbia, importing","Current prices","Periodicals [MPG5131A1]","Canadian dollars","47","thousands","3","v1775480842","5.10.1.247","226","","","","0"
"2023","Quebec, exporting","2021A000224","British Columbia, importing","Current prices","Periodicals [MPG5131A1]","Canadian dollars","47","thousands","3","v1775480842","5.10.1.247","182","","","","0"
"2024","Quebec, exporting","2021A000224","British Columbia, importing","Current prices","Periodicals [MPG5131A1]","Canadian dollars","47","thousands","3","v1775480842","5.10.1.247","159","","","","0"
"2022","Quebec, exporting","2021A000224","British Columbia, importing","Current prices","Books [MPG5131A2]","Canadian dollars","47","thousands","3","v1775481234","5.10.1.248","118","","","","0"
"2023","Quebec, exporting","2021A000224","British Columbia, importing","Current prices","Books [MPG5131A2]","Canadian dollars","47","thousands","3","v1775481234","5.10.1.248","193","","","","0"
"2024","Quebec, exporting","2021A000224","British Columbia, importing","Current prices","Books [MPG5131A2]","Canadian dollars","47","thousands","3","v1775481234","5.10.1.248","84","","","","0"
"2022","Quebec, exporting","2021A000224","British Columbia, importing","Current prices","Other published products [MPG5131A3]","Canadian dollars","47","thousands","3","v1775481626","5.10.1.249","1703","","","","0"
"2023","Quebec, exporting","2021A000224","British Columbia, importing","Current prices","Other published products [MPG5131A3]","Canadian dollars","47","thousands","3","v1775481626","5.10.1.249","542","","","","0"
"2024","Quebec, exporting","2021A000224","British Columbia, importing","Current prices","Other published products [MPG5131A3]","Canadian dollars","47","thousands","3","v1775481626","5.10.1.249","493","","","","0"
"2022","Quebec, exporting","2021A000224","British Columbia, importing","Current prices","Recorded movies, television programs and videos [MPS5121A1]","Canadian dollars","47","thousands","3","v1775482018","5.10.1.250","253","","","","0"
"2023","Quebec, exporting","2021A000224","British Columbia, importing","Current prices","Recorded movies, television programs and videos [MPS5121A1]","Canadian dollars","47","thousands","3","v1775482018","5.10.1.250","187","","","","0"
"2024","Quebec, exporting","2021A000224","British Columbia, importing","Current prices","Recorded movies, television programs and videos [MPS5121A1]","Canadian dollars","47","thousands","3","v1775482018","5.10.1.250","202","","","","0"
"2022","Quebec, exporting","2021A000224","British Columbia, importing","Current prices","Recorded music and other sound recordings [MPS512201]","Canadian dollars","47","thousands","3","v1775482410","5.10.1.251","14","","","","0"
"2023","Quebec, exporting","2021A000224","British Columbia, importing","Current prices","Recorded music and other sound recordings [MPS512201]","Canadian dollars","47","thousands","3","v1775482410","5.10.1.251","10","","","","0"
"2024","Quebec, exporting","2021A000224","British Columbia, importing","Current prices","Recorded music and other sound recordings [MPS512201]","Canadian dollars","47","thousands","3","v1775482410","5.10.1.251","10","","","","0"
"2022","Ontario, exporting","2021A000235","British Columbia, importing","Current prices","Natural gas [ENE211102]","Canadian dollars","47","thousands","3","v1775384411","6.10.1.1","0","","","","0"
"2023","Ontario, exporting","2021A000235","British Columbia, importing","Current prices","Natural gas [ENE211102]","Canadian dollars","47","thousands","3","v1775384411","6.10.1.1","0","","","","0"
"2024","Ontario, exporting","2021A000235","British Columbia, importing","Current prices","Natural gas [ENE211102]","Canadian dollars","47","thousands","3","v1775384411","6.10.1.1","0","","","","0"
"2022","Ontario, exporting","2021A000235","British Columbia, importing","Current prices","Crude and diluted bitumen [ENE211104]","Canadian dollars","47","thousands","3","v1775384803","6.10.1.2","0","","","","0"
"2023","Ontario, exporting","2021A000235","British Columbia, importing","Current prices","Crude and diluted bitumen [ENE211104]","Canadian dollars","47","thousands","3","v1775384803","6.10.1.2","0","","","","0"
"2024","Ontario, exporting","2021A000235","British Columbia, importing","Current prices","Crude and diluted bitumen [ENE211104]","Canadian dollars","47","thousands","3","v1775384803","6.10.1.2","0","","","","0"
"2022","Ontario, exporting","2021A000235","British Columbia, importing","Current prices","Synthetic crude oil [ENE211106]","Canadian dollars","47","thousands","3","v1775385195","6.10.1.3","0","","","","0"
"2023","Ontario, exporting","2021A000235","British Columbia, importing","Current prices","Synthetic crude oil [ENE211106]","Canadian dollars","47","thousands","3","v1775385195","6.10.1.3","0","","","","0"
"2024","Ontario, exporting","2021A000235","British Columbia, importing","Current prices","Synthetic crude oil [ENE211106]","Canadian dollars","47","thousands","3","v1775385195","6.10.1.3","0","","","","0"
"2022","Ontario, exporting","2021A000235","British Columbia, importing","Current prices","Conventional crude oil [ENE211107]","Canadian dollars","47","thousands","3","v1775385587","6.10.1.4","0","","","","0"
"2023","Ontario, exporting","2021A000235","British Columbia, importing","Current prices","Conventional crude oil [ENE211107]","Canadian dollars","47","thousands","3","v1775385587","6.10.1.4","0","","","","0"
"2024","Ontario, exporting","2021A000235","British Columbia, importing","Current prices","Conventional crude oil [ENE211107]","Canadian dollars","47","thousands","3","v1775385587","6.10.1.4","0","","","","0"
"2022","Ontario, exporting","2021A000235","British Columbia, importing","Current prices","Natural gas liquids (including condensate) and related products [ENE211108]","Canadian dollars","47","thousands","3","v1775385979","6.10.1.5","0","","","","0"
"2023","Ontario, exporting","2021A000235","British Columbia, importing","Current prices","Natural gas liquids (including condensate) and related products [ENE211108]","Canadian dollars","47","thousands","3","v1775385979","6.10.1.5","0","","","","0"
"2024","Ontario, exporting","2021A000235","British Columbia, importing","Current prices","Natural gas liquids (including condensate) and related products [ENE211108]","Canadian dollars","47","thousands","3","v1775385979","6.10.1.5","0","","","","0"
"2022","Ontario, exporting","2021A000235","British Columbia, importing","Current prices","Coal [ENE212100]","Canadian dollars","47","thousands","3","v1775386371","6.10.1.6","0","","","","0"
"2023","Ontario, exporting","2021A000235","British Columbia, importing","Current prices","Coal [ENE212100]","Canadian dollars","47","thousands","3","v1775386371","6.10.1.6","0","","","","0"
"2024","Ontario, exporting","2021A000235","British Columbia, importing","Current prices","Coal [ENE212100]","Canadian dollars","47","thousands","3","v1775386371","6.10.1.6","0","","","","0"
"2022","Ontario, exporting","2021A000235","British Columbia, importing","Current prices","Electricity [ENE221100]","Canadian dollars","47","thousands","3","v1775386763","6.10.1.7","5240","","","","0"
"2023","Ontario, exporting","2021A000235","British Columbia, importing","Current prices","Electricity [ENE221100]","Canadian dollars","47","thousands","3","v1775386763","6.10.1.7","5473","","","","0"
"2024","Ontario, exporting","2021A000235","British Columbia, importing","Current prices","Electricity [ENE221100]","Canadian dollars","47","thousands","3","v1775386763","6.10.1.7","5666","","","","0"
"2022","Ontario, exporting","2021A000235","British Columbia, importing","Current prices","Steam and heated or cooled air or water [ENE221303]","Canadian dollars","47","thousands","3","v1775387155","6.10.1.8","0","","","","0"
"2023","Ontario, exporting","2021A000235","British Columbia, importing","Current prices","Steam and heated or cooled air or water [ENE221303]","Canadian dollars","47","thousands","3","v1775387155","6.10.1.8","0","","","","0"
"2024","Ontario, exporting","2021A000235","British Columbia, importing","Current prices","Steam and heated or cooled air or water [ENE221303]","Canadian dollars","47","thousands","3","v1775387155","6.10.1.8","0","","","","0"
"2022","Ontario, exporting","2021A000235","British Columbia, importing","Current prices","Motor gasoline (including blending components and ethanol fuel) [ENE324111]","Canadian dollars","47","thousands","3","v1775387547","6.10.1.9","0","","","","0"
"2023","Ontario, exporting","2021A000235","British Columbia, importing","Current prices","Motor gasoline (including blending components and ethanol fuel) [ENE324111]","Canadian dollars","47","thousands","3","v1775387547","6.10.1.9","0","","","","0"
"2024","Ontario, exporting","2021A000235","British Columbia, importing","Current prices","Motor gasoline (including blending components and ethanol fuel) [ENE324111]","Canadian dollars","47","thousands","3","v1775387547","6.10.1.9","0","","","","0"
"2022","Ontario, exporting","2021A000235","British Columbia, importing","Current prices","Diesel and biodiesel fuels [ENE324112]","Canadian dollars","47","thousands","3","v1775387939","6.10.1.10","0","","","","0"
"2023","Ontario, exporting","2021A000235","British Columbia, importing","Current prices","Diesel and biodiesel fuels [ENE324112]","Canadian dollars","47","thousands","3","v1775387939","6.10.1.10","0","","","","0"
"2024","Ontario, exporting","2021A000235","British Columbia, importing","Current prices","Diesel and biodiesel fuels [ENE324112]","Canadian dollars","47","thousands","3","v1775387939","6.10.1.10","0","","","","0"
"2022","Ontario, exporting","2021A000235","British Columbia, importing","Current prices","Light fuel oils [ENE324113]","Canadian dollars","47","thousands","3","v1775388331","6.10.1.11","0","","","","0"
"2023","Ontario, exporting","2021A000235","British Columbia, importing","Current prices","Light fuel oils [ENE324113]","Canadian dollars","47","thousands","3","v1775388331","6.10.1.11","0","","","","0"
"2024","Ontario, exporting","2021A000235","British Columbia, importing","Current prices","Light fuel oils [ENE324113]","Canadian dollars","47","thousands","3","v1775388331","6.10.1.11","0","","","","0"
"2022","Ontario, exporting","2021A000235","British Columbia, importing","Current prices","Aviation fuel [ENE324114]","Canadian dollars","47","thousands","3","v1775388723","6.10.1.12","0","","","","0"
"2023","Ontario, exporting","2021A000235","British Columbia, importing","Current prices","Aviation fuel [ENE324114]","Canadian dollars","47","thousands","3","v1775388723","6.10.1.12","0","","","","0"
"2024","Ontario, exporting","2021A000235","British Columbia, importing","Current prices","Aviation fuel [ENE324114]","Canadian dollars","47","thousands","3","v1775388723","6.10.1.12","0","","","","0"
"2022","Ontario, exporting","2021A000235","British Columbia, importing","Current prices","Heavy fuel oils [ENE324115]","Canadian dollars","47","thousands","3","v1775389115","6.10.1.13","0","","","","0"
"2023","Ontario, exporting","2021A000235","British Columbia, importing","Current prices","Heavy fuel oils [ENE324115]","Canadian dollars","47","thousands","3","v1775389115","6.10.1.13","0","","","","0"
"2024","Ontario, exporting","2021A000235","British Columbia, importing","Current prices","Heavy fuel oils [ENE324115]","Canadian dollars","47","thousands","3","v1775389115","6.10.1.13","0","","","","0"
"2022","Ontario, exporting","2021A000235","British Columbia, importing","Current prices","Coke and other coke oven products [ENE3241A2]","Canadian dollars","47","thousands","3","v1775389507","6.10.1.14","0","","","","0"
"2023","Ontario, exporting","2021A000235","British Columbia, importing","Current prices","Coke and other coke oven products [ENE3241A2]","Canadian dollars","47","thousands","3","v1775389507","6.10.1.14","0","","","","0"
"2024","Ontario, exporting","2021A000235","British Columbia, importing","Current prices","Coke and other coke oven products [ENE3241A2]","Canadian dollars","47","thousands","3","v1775389507","6.10.1.14","0","","","","0"
"2022","Ontario, exporting","2021A000235","British Columbia, importing","Current prices","Fuel wood and solid fuel products n.e.c. [ENE32C000]","Canadian dollars","47","thousands","3","v1775389899","6.10.1.15","0","","","","0"
"2023","Ontario, exporting","2021A000235","British Columbia, importing","Current prices","Fuel wood and solid fuel products n.e.c. [ENE32C000]","Canadian dollars","47","thousands","3","v1775389899","6.10.1.15","0","","","","0"
"2024","Ontario, exporting","2021A000235","British Columbia, importing","Current prices","Fuel wood and solid fuel products n.e.c. [ENE32C000]","Canadian dollars","47","thousands","3","v1775389899","6.10.1.15","0","","","","0"
"2022","Ontario, exporting","2021A000235","British Columbia, importing","Current prices","Floriculture and nursery products (except cannabis), and sod [MPG111400]","Canadian dollars","47","thousands","3","v1775390291","6.10.1.16","40184","","","","0"
"2023","Ontario, exporting","2021A000235","British Columbia, importing","Current prices","Floriculture and nursery products (except cannabis), and sod [MPG111400]","Canadian dollars","47","thousands","3","v1775390291","6.10.1.16","44374","","","","0"
"2024","Ontario, exporting","2021A000235","British Columbia, importing","Current prices","Floriculture and nursery products (except cannabis), and sod [MPG111400]","Canadian dollars","47","thousands","3","v1775390291","6.10.1.16","47303","","","","0"
"2022","Ontario, exporting","2021A000235","British Columbia, importing","Current prices","Canola (including rapeseed) [MPG111A01]","Canadian dollars","47","thousands","3","v1775390683","6.10.1.17","0","","","","0"
"2023","Ontario, exporting","2021A000235","British Columbia, importing","Current prices","Canola (including rapeseed) [MPG111A01]","Canadian dollars","47","thousands","3","v1775390683","6.10.1.17","0","","","","0"
"2024","Ontario, exporting","2021A000235","British Columbia, importing","Current prices","Canola (including rapeseed) [MPG111A01]","Canadian dollars","47","thousands","3","v1775390683","6.10.1.17","0","","","","0"
"2022","Ontario, exporting","2021A000235","British Columbia, importing","Current prices","Oilseeds (except canola) [MPG111A02]","Canadian dollars","47","thousands","3","v1775391075","6.10.1.18","0","","","","0"
"2023","Ontario, exporting","2021A000235","British Columbia, importing","Current prices","Oilseeds (except canola) [MPG111A02]","Canadian dollars","47","thousands","3","v1775391075","6.10.1.18","0","","","","0"
"2024","Ontario, exporting","2021A000235","British Columbia, importing","Current prices","Oilseeds (except canola) [MPG111A02]","Canadian dollars","47","thousands","3","v1775391075","6.10.1.18","0","","","","0"
"2022","Ontario, exporting","2021A000235","British Columbia, importing","Current prices","Wheat [MPG111A03]","Canadian dollars","47","thousands","3","v1775391467","6.10.1.19","0","","","","0"
"2023","Ontario, exporting","2021A000235","British Columbia, importing","Current prices","Wheat [MPG111A03]","Canadian dollars","47","thousands","3","v1775391467","6.10.1.19","0","","","","0"
"2024","Ontario, exporting","2021A000235","British Columbia, importing","Current prices","Wheat [MPG111A03]","Canadian dollars","47","thousands","3","v1775391467","6.10.1.19","0","","","","0"
"2022","Ontario, exporting","2021A000235","British Columbia, importing","Current prices","Grains (except wheat) [MPG111A04]","Canadian dollars","47","thousands","3","v1775391859","6.10.1.20","0","","","","0"
"2023","Ontario, exporting","2021A000235","British Columbia, importing","Current prices","Grains (except wheat) [MPG111A04]","Canadian dollars","47","thousands","3","v1775391859","6.10.1.20","0","","","","0"
"2024","Ontario, exporting","2021A000235","British Columbia, importing","Current prices","Grains (except wheat) [MPG111A04]","Canadian dollars","47","thousands","3","v1775391859","6.10.1.20","0","","","","0"
"2022","Ontario, exporting","2021A000235","British Columbia, importing","Current prices","Fresh potatoes [MPG111A05]","Canadian dollars","47","thousands","3","v1775392251","6.10.1.21","28","","","","0"
"2023","Ontario, exporting","2021A000235","British Columbia, importing","Current prices","Fresh potatoes [MPG111A05]","Canadian dollars","47","thousands","3","v1775392251","6.10.1.21","28","","","","0"
"2024","Ontario, exporting","2021A000235","British Columbia, importing","Current prices","Fresh potatoes [MPG111A05]","Canadian dollars","47","thousands","3","v1775392251","6.10.1.21","33","","","","0"
"2022","Ontario, exporting","2021A000235","British Columbia, importing","Current prices","Fresh vegetables (except potatoes) [MPG111A08]","Canadian dollars","47","thousands","3","v1775392643","6.10.1.22","215","","","","0"
"2023","Ontario, exporting","2021A000235","British Columbia, importing","Current prices","Fresh vegetables (except potatoes) [MPG111A08]","Canadian dollars","47","thousands","3","v1775392643","6.10.1.22","966","","","","0"
"2024","Ontario, exporting","2021A000235","British Columbia, importing","Current prices","Fresh vegetables (except potatoes) [MPG111A08]","Canadian dollars","47","thousands","3","v1775392643","6.10.1.22","254","","","","0"
"2022","Ontario, exporting","2021A000235","British Columbia, importing","Current prices","Fresh fruit and nuts [MPG111A10]","Canadian dollars","47","thousands","3","v1775393035","6.10.1.23","522","","","","0"
"2023","Ontario, exporting","2021A000235","British Columbia, importing","Current prices","Fresh fruit and nuts [MPG111A10]","Canadian dollars","47","thousands","3","v1775393035","6.10.1.23","548","","","","0"
"2024","Ontario, exporting","2021A000235","British Columbia, importing","Current prices","Fresh fruit and nuts [MPG111A10]","Canadian dollars","47","thousands","3","v1775393035","6.10.1.23","538","","","","0"
"2022","Ontario, exporting","2021A000235","British Columbia, importing","Current prices","Other miscellaneous crop products [MPG111A11]","Canadian dollars","47","thousands","3","v1775393427","6.10.1.24","0","","","","0"
"2023","Ontario, exporting","2021A000235","British Columbia, importing","Current prices","Other miscellaneous crop products [MPG111A11]","Canadian dollars","47","thousands","3","v1775393427","6.10.1.24","0","","","","0"
"2024","Ontario, exporting","2021A000235","British Columbia, importing","Current prices","Other miscellaneous crop products [MPG111A11]","Canadian dollars","47","thousands","3","v1775393427","6.10.1.24","0","","","","0"
"2022","Ontario, exporting","2021A000235","British Columbia, importing","Current prices","Cannabis seeds, plants and flowering tops [MPG111C00]","Canadian dollars","47","thousands","3","v1775393819","6.10.1.25","0","","","","0"
"2023","Ontario, exporting","2021A000235","British Columbia, importing","Current prices","Cannabis seeds, plants and flowering tops [MPG111C00]","Canadian dollars","47","thousands","3","v1775393819","6.10.1.25","0","","","","0"
"2024","Ontario, exporting","2021A000235","British Columbia, importing","Current prices","Cannabis seeds, plants and flowering tops [MPG111C00]","Canadian dollars","47","thousands","3","v1775393819","6.10.1.25","0","","","","0"
"2022","Ontario, exporting","2021A000235","British Columbia, importing","Current prices","Cattle and calves [MPG112001]","Canadian dollars","47","thousands","3","v1775394211","6.10.1.26","0","","","","0"
"2023","Ontario, exporting","2021A000235","British Columbia, importing","Current prices","Cattle and calves [MPG112001]","Canadian dollars","47","thousands","3","v1775394211","6.10.1.26","0","","","","0"
"2024","Ontario, exporting","2021A000235","British Columbia, importing","Current prices","Cattle and calves [MPG112001]","Canadian dollars","47","thousands","3","v1775394211","6.10.1.26","0","","","","0"
"2022","Ontario, exporting","2021A000235","British Columbia, importing","Current prices","Unprocessed milk [MPG112002]","Canadian dollars","47","thousands","3","v1775394603","6.10.1.27","0","","","","0"
"2023","Ontario, exporting","2021A000235","British Columbia, importing","Current prices","Unprocessed milk [MPG112002]","Canadian dollars","47","thousands","3","v1775394603","6.10.1.27","0","","","","0"
"2024","Ontario, exporting","2021A000235","British Columbia, importing","Current prices","Unprocessed milk [MPG112002]","Canadian dollars","47","thousands","3","v1775394603","6.10.1.27","0","","","","0"
"2022","Ontario, exporting","2021A000235","British Columbia, importing","Current prices","Hogs [MPG112003]","Canadian dollars","47","thousands","3","v1775394995","6.10.1.28","0","","","","0"
"2023","Ontario, exporting","2021A000235","British Columbia, importing","Current prices","Hogs [MPG112003]","Canadian dollars","47","thousands","3","v1775394995","6.10.1.28","0","","","","0"
"2024","Ontario, exporting","2021A000235","British Columbia, importing","Current prices","Hogs [MPG112003]","Canadian dollars","47","thousands","3","v1775394995","6.10.1.28","0","","","","0"
"2022","Ontario, exporting","2021A000235","British Columbia, importing","Current prices","Eggs in shell [MPG112004]","Canadian dollars","47","thousands","3","v1775395387","6.10.1.29","213","","","","0"
"2023","Ontario, exporting","2021A000235","British Columbia, importing","Current prices","Eggs in shell [MPG112004]","Canadian dollars","47","thousands","3","v1775395387","6.10.1.29","235","","","","0"
"2024","Ontario, exporting","2021A000235","British Columbia, importing","Current prices","Eggs in shell [MPG112004]","Canadian dollars","47","thousands","3","v1775395387","6.10.1.29","233","","","","0"
"2022","Ontario, exporting","2021A000235","British Columbia, importing","Current prices","Poultry [MPG112005]","Canadian dollars","47","thousands","3","v1775395779","6.10.1.30","429","","","","0"
"2023","Ontario, exporting","2021A000235","British Columbia, importing","Current prices","Poultry [MPG112005]","Canadian dollars","47","thousands","3","v1775395779","6.10.1.30","455","","","","0"
"2024","Ontario, exporting","2021A000235","British Columbia, importing","Current prices","Poultry [MPG112005]","Canadian dollars","47","thousands","3","v1775395779","6.10.1.30","445","","","","0"
"2022","Ontario, exporting","2021A000235","British Columbia, importing","Current prices","Other live animals [MPG112006]","Canadian dollars","47","thousands","3","v1775396171","6.10.1.31","48","","","","0"
"2023","Ontario, exporting","2021A000235","British Columbia, importing","Current prices","Other live animals [MPG112006]","Canadian dollars","47","thousands","3","v1775396171","6.10.1.31","47","","","","0"
"2024","Ontario, exporting","2021A000235","British Columbia, importing","Current prices","Other live animals [MPG112006]","Canadian dollars","47","thousands","3","v1775396171","6.10.1.31","55","","","","0"
"2022","Ontario, exporting","2021A000235","British Columbia, importing","Current prices","Raw furskins, and animal products n.e.c. [MPG112007]","Canadian dollars","47","thousands","3","v1775396563","6.10.1.32","0","","","","0"
"2023","Ontario, exporting","2021A000235","British Columbia, importing","Current prices","Raw furskins, and animal products n.e.c. [MPG112007]","Canadian dollars","47","thousands","3","v1775396563","6.10.1.32","0","","","","0"
"2024","Ontario, exporting","2021A000235","British Columbia, importing","Current prices","Raw furskins, and animal products n.e.c. [MPG112007]","Canadian dollars","47","thousands","3","v1775396563","6.10.1.32","0","","","","0"
"2022","Ontario, exporting","2021A000235","British Columbia, importing","Current prices","Logs, pulpwood and other forestry products [MPG113000]","Canadian dollars","47","thousands","3","v1775396955","6.10.1.33","0","","","","0"
"2023","Ontario, exporting","2021A000235","British Columbia, importing","Current prices","Logs, pulpwood and other forestry products [MPG113000]","Canadian dollars","47","thousands","3","v1775396955","6.10.1.33","0","","","","0"
"2024","Ontario, exporting","2021A000235","British Columbia, importing","Current prices","Logs, pulpwood and other forestry products [MPG113000]","Canadian dollars","47","thousands","3","v1775396955","6.10.1.33","0","","","","0"
"2022","Ontario, exporting","2021A000235","British Columbia, importing","Current prices","Fish, crustaceans, shellfish and other fishery products [MPG114000]","Canadian dollars","47","thousands","3","v1775397347","6.10.1.34","8727","","","","0"
"2023","Ontario, exporting","2021A000235","British Columbia, importing","Current prices","Fish, crustaceans, shellfish and other fishery products [MPG114000]","Canadian dollars","47","thousands","3","v1775397347","6.10.1.34","9410","","","","0"
"2024","Ontario, exporting","2021A000235","British Columbia, importing","Current prices","Fish, crustaceans, shellfish and other fishery products [MPG114000]","Canadian dollars","47","thousands","3","v1775397347","6.10.1.34","10379","","","","0"
"2022","Ontario, exporting","2021A000235","British Columbia, importing","Current prices","Iron ores and concentrates [MPG212210]","Canadian dollars","47","thousands","3","v1775397739","6.10.1.35","0","","","","0"
"2023","Ontario, exporting","2021A000235","British Columbia, importing","Current prices","Iron ores and concentrates [MPG212210]","Canadian dollars","47","thousands","3","v1775397739","6.10.1.35","0","","","","0"
"2024","Ontario, exporting","2021A000235","British Columbia, importing","Current prices","Iron ores and concentrates [MPG212210]","Canadian dollars","47","thousands","3","v1775397739","6.10.1.35","0","","","","0"
"2022","Ontario, exporting","2021A000235","British Columbia, importing","Current prices","Gold and silver ores and concentrates [MPG212220]","Canadian dollars","47","thousands","3","v1775398131","6.10.1.36","0","","","","0"
